customer_id,customer_name,email,city,state,customer_segment
C014798,Kelechi Okafor,customer014798@quickmart.example,Akure,Ondo,Mass Market
C014799,John Balogun,customer014799@quickmart.example,Akure,Ondo,Mass Market
C014800,Peter Adebayo,customer014800@quickmart.example,Abeokuta,Ogun,Mass Market
C014801,Oluwaseun Danladi,customer014801@quickmart.example,Uyo,Akwa Ibom,Premium
C014802,Musa Ibrahim,customer014802@quickmart.example,Kano,Kano,Mass Market
C014803,Ibrahim Ibrahim,customer014803@quickmart.example,Calabar,Cross River,Mass Market
C014804,Samuel Eze,customer014804@quickmart.example,Port Harcourt,Rivers,Mass Market
C014805,John Nwosu,customer014805@quickmart.example,Kano,Kano,Mass Market
C014806,Ibrahim Danladi,customer014806@quickmart.example,Maiduguri,Borno,Mass Market
C014807,Sarah Ibrahim,customer014807@quickmart.example,Abeokuta,Ogun,Mass Market
C014808,Ngozi Abdullahi,customer014808@quickmart.example,Kano,Kano,Mass Market
C014809,Grace Yusuf,customer014809@quickmart.example,Osogbo,Osun,Premium
C014810,Musa Mohammed,customer014810@quickmart.example,Abeokuta,Ogun,Mass Market
C014811,Ada Sani,customer014811@quickmart.example,Ibadan,Oyo,Mass Market
C014812,Amina Danladi,customer014812@quickmart.example,Maiduguri,Borno,Mass Market
C014813,Amina Sani,customer014813@quickmart.example,Benin City,Edo,Mass Market
C014814,Oluwaseun Balogun,customer014814@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C014815,Sarah Danladi,customer014815@quickmart.example,Ikeja,Lagos,Mass Market
C014816,Esther Abdullahi,customer014816@quickmart.example,Ilorin,Kwara,Mass Market
C014817,Zainab Okoro,customer014817@quickmart.example,Lekki,Lagos,Mass Market
C014818,Esther Danladi,customer014818@quickmart.example,Jos,Plateau,Mass Market
C014819,Musa Sani,customer014819@quickmart.example,Abeokuta,Ogun,Mass Market
C014820,Grace Ibrahim,customer014820@quickmart.example,Jos,Plateau,Mass Market
C014821,Ada Musa,customer014821@quickmart.example,Kaduna,Kaduna,Mass Market
C014822,Peter Adeyemi,customer014822@quickmart.example,Maiduguri,Borno,Premium
C014823,Fatima Danladi,customer014823@quickmart.example,Ilorin,Kwara,Mass Market
C014824,Sarah Ogunleye,customer014824@quickmart.example,Ikeja,Lagos,Premium
C014825,Sarah Nwosu,customer014825@quickmart.example,Benin City,Edo,Mass Market
C014826,David Abdullahi,customer014826@quickmart.example,Calabar,Cross River,Mass Market
C014827,John Ibrahim,customer014827@quickmart.example,Benin City,Edo,Premium
C014828,Esther Usman,customer014828@quickmart.example,Onitsha,Anambra,Mass Market
C014829,Michael Nwosu,customer014829@quickmart.example,Port Harcourt,Rivers,Premium
C014830,Hauwa Abdullahi,customer014830@quickmart.example,Maiduguri,Borno,Premium
C014831,Blessing Adeyemi,customer014831@quickmart.example,Ilorin,Kwara,Mass Market
C014832,Ada Usman,customer014832@quickmart.example,Enugu,Enugu,Mass Market
C014833,Tunde Okafor,customer014833@quickmart.example,Osogbo,Osun,Mass Market
C014834,Grace Adeyemi,customer014834@quickmart.example,Abuja,FCT,Mass Market
C014835,David Ibrahim,customer014835@quickmart.example,Calabar,Cross River,Premium
C014836,Emeka Okoro,customer014836@quickmart.example,Calabar,Cross River,Mass Market
C014837,Yusuf Balogun,customer014837@quickmart.example,Kaduna,Kaduna,Mass Market
C014838,Tunde Adeyemi,customer014838@quickmart.example,Maiduguri,Borno,Mass Market
C014839,Grace Okoro,customer014839@quickmart.example,Abuja,FCT,Premium
C014840,David Okoro,customer014840@quickmart.example,Osogbo,Osun,Mass Market
C014841,Mary Nwosu,customer014841@quickmart.example,Lagos,Lagos,Mass Market
C014842,David Okafor,customer014842@quickmart.example,Abuja,FCT,Mass Market
C014843,Musa Adeyemi,customer014843@quickmart.example,Kano,Kano,Premium
C014844,John Akinyemi,customer014844@quickmart.example,Kano,Kano,Mass Market
C014845,Mary Usman,customer014845@quickmart.example,Jos,Plateau,Premium
C014846,Fatima Usman,customer014846@quickmart.example,Calabar,Cross River,Mass Market
C014847,Yusuf Sani,customer014847@quickmart.example,Jos,Plateau,Business
C014848,Ngozi Lawal,customer014848@quickmart.example,Enugu,Enugu,Premium
C014849,Mary Musa,customer014849@quickmart.example,Lekki,Lagos,Mass Market
C014850,Sarah Adeyemi,customer014850@quickmart.example,Lagos,Lagos,Premium
C014851,Ngozi Abdullahi,customer014851@quickmart.example,Kaduna,Kaduna,Business
C014852,John Balogun,customer014852@quickmart.example,Lekki,Lagos,Mass Market
C014853,Yusuf Ogunleye,customer014853@quickmart.example,Lekki,Lagos,Premium
C014854,Kelechi Balogun,customer014854@quickmart.example,Ikeja,Lagos,Business
C014855,Musa Ogunleye,customer014855@quickmart.example,Abuja,FCT,Mass Market
C014856,John Lawal,customer014856@quickmart.example,Ibadan,Oyo,Mass Market
C014857,Fatima Danladi,customer014857@quickmart.example,Lekki,Lagos,Mass Market
C014858,Esther Balogun,customer014858@quickmart.example,Kano,Kano,Mass Market
C014859,Kelechi Danladi,customer014859@quickmart.example,Abuja,FCT,Business
C014860,Oluwaseun Danladi,customer014860@quickmart.example,Maiduguri,Borno,Mass Market
C014861,Oluwaseun Balogun,customer014861@quickmart.example,Onitsha,Anambra,Premium
C014862,Ada Danladi,customer014862@quickmart.example,Ilorin,Kwara,Premium
C014863,Esther Abdullahi,customer014863@quickmart.example,Ilorin,Kwara,Premium
C014864,Hauwa Mohammed,customer014864@quickmart.example,Ikeja,Lagos,Mass Market
C014865,Sarah Okafor,customer014865@quickmart.example,Benin City,Edo,Mass Market
C014866,Yusuf Okafor,customer014866@quickmart.example,Onitsha,Anambra,Mass Market
C014867,Michael Bello,customer014867@quickmart.example,Osogbo,Osun,Mass Market
C014868,Mary Bello,customer014868@quickmart.example,Jos,Plateau,Mass Market
C014869,Emeka Ogunleye,customer014869@quickmart.example,Abuja,FCT,Mass Market
C014870,Amina Garba,customer014870@quickmart.example,Calabar,Cross River,Mass Market
C014871,Chinedu Danladi,customer014871@quickmart.example,Ibadan,Oyo,Premium
C014872,Chinedu Danladi,customer014872@quickmart.example,Akure,Ondo,Mass Market
C014873,Kelechi Musa,customer014873@quickmart.example,Kaduna,Kaduna,Mass Market
C014874,David Ogunleye,customer014874@quickmart.example,Ikeja,Lagos,Mass Market
C014875,Tunde Ogunleye,customer014875@quickmart.example,Kaduna,Kaduna,Mass Market
C014876,Ibrahim Okafor,customer014876@quickmart.example,Maiduguri,Borno,Mass Market
C014877,David Adeyemi,customer014877@quickmart.example,Jos,Plateau,Mass Market
C014878,Grace Eze,customer014878@quickmart.example,Ikeja,Lagos,Premium
C014879,Chinedu Akinyemi,customer014879@quickmart.example,Kaduna,Kaduna,Mass Market
C014880,Zainab Eze,customer014880@quickmart.example,Uyo,Akwa Ibom,Mass Market
C014881,Blessing Eze,customer014881@quickmart.example,Ikeja,Lagos,Mass Market
C014882,Zainab Danladi,customer014882@quickmart.example,Osogbo,Osun,Premium
C014883,Sarah Eze,customer014883@quickmart.example,Calabar,Cross River,Mass Market
C014884,Ada Nwosu,customer014884@quickmart.example,Calabar,Cross River,Business
C014885,Emeka Danladi,customer014885@quickmart.example,Calabar,Cross River,Mass Market
C014886,Yusuf Bello,customer014886@quickmart.example,Ibadan,Oyo,Mass Market
C014887,Sarah Mohammed,customer014887@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C014888,Mary Ibrahim,customer014888@quickmart.example,Abeokuta,Ogun,Premium
C014889,Yusuf Bello,customer014889@quickmart.example,Ibadan,Oyo,Premium
C014890,Daniel Adeyemi,customer014890@quickmart.example,Lagos,Lagos,Mass Market
C014891,Sarah Balogun,customer014891@quickmart.example,Lekki,Lagos,Mass Market
C014892,Hauwa Nwosu,customer014892@quickmart.example,Lekki,Lagos,Mass Market
C014893,Sarah Lawal,customer014893@quickmart.example,Akure,Ondo,Premium
C014894,Hauwa Nwosu,customer014894@quickmart.example,Ikeja,Lagos,Premium
C014895,Blessing Garba,customer014895@quickmart.example,Onitsha,Anambra,Mass Market
C014896,Blessing Okafor,customer014896@quickmart.example,Ikeja,Lagos,Mass Market
C014897,Esther Adeyemi,customer014897@quickmart.example,Maiduguri,Borno,Mass Market
C014898,Tunde Ibrahim,customer014898@quickmart.example,Enugu,Enugu,Business
C014899,Ibrahim Lawal,customer014899@quickmart.example,Port Harcourt,Rivers,Mass Market
C014900,Ngozi Okoro,customer014900@quickmart.example,Ikeja,Lagos,Mass Market
C014901,Musa Danladi,customer014901@quickmart.example,Akure,Ondo,Premium
C014902,Grace Usman,customer014902@quickmart.example,Jos,Plateau,Mass Market
C014903,Michael Adebayo,customer014903@quickmart.example,Lekki,Lagos,Mass Market
C014904,Fatima Lawal,customer014904@quickmart.example,Uyo,Akwa Ibom,Mass Market
C014905,Samuel Bello,customer014905@quickmart.example,Osogbo,Osun,Premium
C014906,Chinedu Sani,customer014906@quickmart.example,Lagos,Lagos,Mass Market
C014907,David Okafor,customer014907@quickmart.example,Abeokuta,Ogun,Mass Market
C014908,Michael Danladi,customer014908@quickmart.example,Onitsha,Anambra,Premium
C014909,Sarah Sani,customer014909@quickmart.example,Ikeja,Lagos,Business
C014910,Oluwaseun Garba,customer014910@quickmart.example,Calabar,Cross River,Mass Market
C014911,Fatima Bello,customer014911@quickmart.example,Onitsha,Anambra,Mass Market
C014912,Musa Danladi,customer014912@quickmart.example,Port Harcourt,Rivers,Mass Market
C014913,Ngozi Mohammed,customer014913@quickmart.example,Kano,Kano,Mass Market
C014914,Sarah Okafor,customer014914@quickmart.example,Benin City,Edo,Mass Market
C014915,Michael Eze,customer014915@quickmart.example,Ikeja,Lagos,Mass Market
C014916,Ada Abdullahi,customer014916@quickmart.example,Uyo,Akwa Ibom,Mass Market
C014917,Emeka Okafor,customer014917@quickmart.example,Onitsha,Anambra,Premium
C014918,David Adeyemi,customer014918@quickmart.example,Port Harcourt,Rivers,Premium
C014919,Ibrahim Garba,customer014919@quickmart.example,Calabar,Cross River,Mass Market
C014920,Hauwa Akinyemi,customer014920@quickmart.example,Port Harcourt,Rivers,Premium
C014921,Musa Nwosu,customer014921@quickmart.example,Jos,Plateau,Mass Market
C014922,Ngozi Nwosu,customer014922@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C014923,John Adeyemi,customer014923@quickmart.example,Osogbo,Osun,Mass Market
C014924,Esther Musa,customer014924@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C014925,Sarah Adeyemi,customer014925@quickmart.example,Port Harcourt,Rivers,Premium
C014926,Amina Danladi,customer014926@quickmart.example,Kaduna,Kaduna,Mass Market
C014927,Esther Garba,customer014927@quickmart.example,Lekki,Lagos,Business
C014928,Zainab Danladi,customer014928@quickmart.example,Jos,Plateau,Mass Market
C014929,Esther Okoro,customer014929@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C014930,Oluwaseun Abdullahi,customer014930@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C014931,Ibrahim Mohammed,customer014931@quickmart.example,Lekki,Lagos,Mass Market
C014932,Amina Balogun,customer014932@quickmart.example,Port Harcourt,Rivers,Mass Market
C014933,Yusuf Garba,customer014933@quickmart.example,Ilorin,Kwara,Mass Market
C014934,Grace Nwosu,customer014934@quickmart.example,Ilorin,Kwara,Mass Market
C014935,Amina Sani,customer014935@quickmart.example,Akure,Ondo,Premium
C014936,John Adeyemi,customer014936@quickmart.example,Ikeja,Lagos,Mass Market
C014937,Oluwaseun Okoro,customer014937@quickmart.example,Benin City,Edo,Business
C014938,Peter Nwosu,customer014938@quickmart.example,Ikeja,Lagos,Mass Market
C014939,Samuel Usman,customer014939@quickmart.example,Uyo,Akwa Ibom,Mass Market
C014940,Esther Abdullahi,customer014940@quickmart.example,Port Harcourt,Rivers,Premium
C014941,Ibrahim Bello,customer014941@quickmart.example,Jos,Plateau,Mass Market
C014942,John Okoro,customer014942@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C014943,Kelechi Usman,customer014943@quickmart.example,Ado-Ekiti,Ekiti,Premium
C014944,Ada Usman,customer014944@quickmart.example,Kano,Kano,Mass Market
C014945,Blessing Ogunleye,customer014945@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C014946,Ibrahim Okoro,customer014946@quickmart.example,Maiduguri,Borno,Mass Market
C014947,Ada Abdullahi,customer014947@quickmart.example,Ikeja,Lagos,Premium
C014948,Tunde Yusuf,customer014948@quickmart.example,Calabar,Cross River,Mass Market
C014949,Blessing Sani,customer014949@quickmart.example,Lekki,Lagos,Premium
C014950,Blessing Musa,customer014950@quickmart.example,Calabar,Cross River,Business
C014951,Tunde Garba,customer014951@quickmart.example,Ilorin,Kwara,Premium
C014952,Musa Eze,customer014952@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C014953,Daniel Musa,customer014953@quickmart.example,Enugu,Enugu,Premium
C014954,Ngozi Garba,customer014954@quickmart.example,Abuja,FCT,Premium
C014955,Chinedu Yusuf,customer014955@quickmart.example,Ilorin,Kwara,Mass Market
C014956,Samuel Ibrahim,customer014956@quickmart.example,Kano,Kano,Mass Market
C014957,Ibrahim Danladi,customer014957@quickmart.example,Lagos,Lagos,Mass Market
C014958,Chinedu Garba,customer014958@quickmart.example,Lekki,Lagos,Mass Market
C014959,Blessing Adeyemi,customer014959@quickmart.example,Akure,Ondo,Premium
C014960,Zainab Ibrahim,customer014960@quickmart.example,Kaduna,Kaduna,Mass Market
C014961,Musa Danladi,customer014961@quickmart.example,Lekki,Lagos,Mass Market
C014962,Ngozi Musa,customer014962@quickmart.example,Lagos,Lagos,Mass Market
C014963,Samuel Danladi,customer014963@quickmart.example,Lagos,Lagos,Mass Market
C014964,Zainab Mohammed,customer014964@quickmart.example,Calabar,Cross River,Premium
C014965,Amina Nwosu,customer014965@quickmart.example,Lekki,Lagos,Business
C014966,Musa Nwosu,customer014966@quickmart.example,Ado-Ekiti,Ekiti,Premium
C014967,John Mohammed,customer014967@quickmart.example,Enugu,Enugu,Business
C014968,Peter Mohammed,customer014968@quickmart.example,Abeokuta,Ogun,Mass Market
C014969,Blessing Lawal,customer014969@quickmart.example,Osogbo,Osun,Mass Market
C014970,Fatima Balogun,customer014970@quickmart.example,Benin City,Edo,Premium
C014971,Daniel Garba,customer014971@quickmart.example,Kaduna,Kaduna,Mass Market
C014972,Peter Ogunleye,customer014972@quickmart.example,Ilorin,Kwara,Premium
C014973,Blessing Ogunleye,customer014973@quickmart.example,Ilorin,Kwara,Mass Market
C014974,Samuel Yusuf,customer014974@quickmart.example,Uyo,Akwa Ibom,Mass Market
C014975,Emeka Yusuf,customer014975@quickmart.example,Onitsha,Anambra,Mass Market
C014976,Amina Balogun,customer014976@quickmart.example,Maiduguri,Borno,Mass Market
C014977,Tunde Sani,customer014977@quickmart.example,Jos,Plateau,Mass Market
C014978,John Lawal,customer014978@quickmart.example,Abeokuta,Ogun,Premium
C014979,Mary Lawal,customer014979@quickmart.example,Lekki,Lagos,Mass Market
C014980,Amina Ogunleye,customer014980@quickmart.example,Abeokuta,Ogun,Mass Market
C014981,John Musa,customer014981@quickmart.example,Calabar,Cross River,Premium
C014982,Oluwaseun Mohammed,customer014982@quickmart.example,Akure,Ondo,Business
C014983,Tunde Ogunleye,customer014983@quickmart.example,Abuja,FCT,Mass Market
C014984,Kelechi Okafor,customer014984@quickmart.example,Ikeja,Lagos,Mass Market
C014985,Samuel Danladi,customer014985@quickmart.example,Uyo,Akwa Ibom,Mass Market
C014986,Peter Nwosu,customer014986@quickmart.example,Calabar,Cross River,Mass Market
C014987,David Bello,customer014987@quickmart.example,Ikeja,Lagos,Mass Market
C014988,David Abdullahi,customer014988@quickmart.example,Lekki,Lagos,Mass Market
C014989,Amina Lawal,customer014989@quickmart.example,Kano,Kano,Mass Market
C014990,Zainab Akinyemi,customer014990@quickmart.example,Benin City,Edo,Mass Market
C014991,Hauwa Sani,customer014991@quickmart.example,Lekki,Lagos,Mass Market
C014992,Sarah Usman,customer014992@quickmart.example,Enugu,Enugu,Business
C014993,Oluwaseun Bello,customer014993@quickmart.example,Benin City,Edo,Mass Market
C014994,Ibrahim Mohammed,customer014994@quickmart.example,Calabar,Cross River,Mass Market
C014995,Sarah Usman,customer014995@quickmart.example,Maiduguri,Borno,Mass Market
C014996,Ngozi Usman,customer014996@quickmart.example,Lekki,Lagos,Business
C014997,Musa Abdullahi,customer014997@quickmart.example,Benin City,Edo,Mass Market
C014998,Hauwa Nwosu,customer014998@quickmart.example,Ado-Ekiti,Ekiti,Premium
C014999,Tunde Adeyemi,customer014999@quickmart.example,Lagos,Lagos,Mass Market
C015000,Amina Bello,customer015000@quickmart.example,Akure,Ondo,Mass Market
C015001,Daniel Okoro,customer015001@quickmart.example,Kaduna,Kaduna,Mass Market
C015002,Ngozi Garba,customer015002@quickmart.example,Calabar,Cross River,Premium
C015003,Esther Abdullahi,customer015003@quickmart.example,Onitsha,Anambra,Premium
C015004,Sarah Danladi,customer015004@quickmart.example,Osogbo,Osun,Mass Market
C015005,Esther Danladi,customer015005@quickmart.example,Ibadan,Oyo,Business
C015006,John Adeyemi,customer015006@quickmart.example,Akure,Ondo,Mass Market
C015007,Blessing Adeyemi,customer015007@quickmart.example,Enugu,Enugu,Mass Market
C015008,Tunde Abdullahi,customer015008@quickmart.example,Calabar,Cross River,Premium
C015009,Kelechi Yusuf,customer015009@quickmart.example,Calabar,Cross River,Mass Market
C015010,Musa Lawal,customer015010@quickmart.example,Enugu,Enugu,Premium
C015011,Michael Mohammed,customer015011@quickmart.example,Benin City,Edo,Mass Market
C015012,Sarah Ogunleye,customer015012@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C015013,Blessing Sani,customer015013@quickmart.example,Port Harcourt,Rivers,Mass Market
C015014,Kelechi Balogun,customer015014@quickmart.example,Maiduguri,Borno,Business
C015015,Hauwa Okafor,customer015015@quickmart.example,Ilorin,Kwara,Premium
C015016,Emeka Lawal,customer015016@quickmart.example,Onitsha,Anambra,Business
C015017,Sarah Abdullahi,customer015017@quickmart.example,Enugu,Enugu,Mass Market
C015018,Michael Yusuf,customer015018@quickmart.example,Abeokuta,Ogun,Mass Market
C015019,Amina Musa,customer015019@quickmart.example,Uyo,Akwa Ibom,Mass Market
C015020,Esther Okafor,customer015020@quickmart.example,Abeokuta,Ogun,Mass Market
C015021,Mary Ogunleye,customer015021@quickmart.example,Onitsha,Anambra,Mass Market
C015022,Michael Ogunleye,customer015022@quickmart.example,Calabar,Cross River,Mass Market
C015023,Yusuf Mohammed,customer015023@quickmart.example,Benin City,Edo,Premium
C015024,Musa Akinyemi,customer015024@quickmart.example,Maiduguri,Borno,Mass Market
C015025,Fatima Nwosu,customer015025@quickmart.example,Ibadan,Oyo,Mass Market
C015026,Daniel Eze,customer015026@quickmart.example,Abeokuta,Ogun,Premium
C015027,Hauwa Garba,customer015027@quickmart.example,Kano,Kano,Premium
